anomaly_confirmed,baseline_failures,baseline_p95_ms,baseline_qps,comparison_status,confirmation_reason,db_evidence_summary,experiment_id,post_failures,post_p95_ms,post_qps,status,subtype
True,0,49.78845897130668,14.50648863531488,completed,backup table was created successfully and the concurrent workload showed measurable impact,,E18_database_table_backup,0,30.17583303153515,11.69754693916104,completed,database_table_backup
