anomaly_confirmed,baseline_failures,baseline_p95_ms,baseline_qps,db_evidence_summary,experiment_id,post_failures,post_p95_ms,post_qps,status,subtype
True,0,156.64537507109344,7.800813515748313,explain captured,E01_missing_index,0,1240.5495840357617,0.8275910069197462,completed,missing_index
False,0,1211.1124999355525,0.8302810825797777,,E08_single_sql,0,1202.8327089501545,0.8425614837736429,completed,single_sql
False,0,26.405249955132604,16.82369448022622,,E09_overall_workload,0,22.172875003889203,62.808459344137674,completed,overall_workload
True,0,19.962624995969236,17.387413418320904,,E10_cpu,0,24.316165945492685,17.044865075368474,completed,cpu
True,0,5.652541061863303,176.91158525973805,,E15_record_lock,,,,completed,record_lock
